LocalID,OriginTag,Description,DeviceID,Unit,Type
/hs4sd_v1/me01/jaket/clg_wtr//in_bar/press,MES-PT8401/Meas1/PRIM,JACKET COOLING WATER INLET PRESSURE (HT),IAS,bar,Decimal
/hs4sd_v1/me01/jaket/clg_wtr//out_c/temp,MES-TT8414/Meas1/PRIM,"LDCL, JACKET CW OUTLET TEMPERATURE",IAS,degree Cellisius,Decimal
/hs4sd_v1/me01/lub/oil//brg_in_bar/press,MES-PT8108/Meas1/PRIM,LUBRICATING OIL INLET PRESSURE MAIN BEARING AND THRUST BEARING,IAS,bar,Decimal
/hs4sd_v1/me01/lub/oil//cyl_c/temp,MES-TT8202/Meas1/PRIM,CYLINDER LUBE OIL TEMPERATURE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me01/lub/oil//tc_in_bar/press,MES-PT8103/Meas1/PRIM,"LUBRICATING OIL INLET PRESSURE TURBOCHARGER, TC 1",IAS,bar,Decimal
/hs4sd_v1/me01/lub/oil//tc_out_c/temp,MES-TT8117/Meas1/PRIM,"TURBOCHARGER LUBRICATION OIL OUTLET TEMPERATURE, TC 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me01/sf///in_bar/press,MES-PT6006/Meas1/PRIM,SF INLET PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me01/sf///in_c/temp,MES-TT6463/Meas1/PRIM,SF INLET TEMPERATURE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me01/sf///per/load,MES-40361/Meas1/PRIM,SF LOAD,IAS,percent,Decimal
/hs4sd_v1/me01/sf///supply_bar/press,MES-PT6017/Meas1/PRIM,SF SUPPLY PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me01/sf///supply_sp_bar/press,MES-XC6005/Meas1/PRIM,SF SUPPLY PRESSURE SETPOINT,IAS,bar,Decimal
/hs4sd_v1/me01/sf///train_bar/press,MES-PT6024/Meas1/PRIM,SF TRAIN PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me01/shaft///kNm/torq,STM-002/Meas1/PRIM,TORQUE FROM TORQUE-METER,IAS,,Decimal
/hs4sd_v1/me01/shaft///kw/power,STM-001/Meas1/PRIM,SHAFT POWER FROM TORQUE-METER,IAS,kilowatt,Decimal
/hs4sd_v1/me01/shaft///rpm/speed,STM-003/Meas1/PRIM,ENGINE SPEED,IAS,,Decimal
/hs4sd_v1/me01/sys/oil//in_c/temp,MES-TT8112/Meas1/PRIM,SYSTEM OIL INLET TEMPERATURE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me01/tc///in_c/temp,MES-TT8701/Meas1/PRIM,"EXHAUST GAS TEMPERATURE AT TURBINE INLET, TC 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me01/tc///out_c/temp,MES-TT8707/Meas1/PRIM,"EXHAUST GAS TEMPERATURE AT TURBINE OUTLET, TC 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me01/tc///rpm/speed,TX038.01/Meas1/PRIM,ME(S) T/C,IAS,,Decimal
/hs4sd_v1/me01/tc/air//intake_c/temp,MES-TT8612.1/Meas1/PRIM,"TC AIR INTAKE TEMPERATURE, TC 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me01/tc/exh_gas//back_mbar/press,EG030.01/Meas1/PRIM,ME(S) EXH GAS TURBINE BACK,IAS,millibar,Decimal
/hs4sd_v1/me02/////run,BMS-10012/Meas1/PRIM,PORT ME ALARM BLOCKED (ME STOP),IAS,,Boolean
/hs4sd_v1/me02////axial_mm/vibr,MEP-WT8812/Meas1/PRIM,AXIAL VIBRATION MONITOR,IAS,,Decimal
/hs4sd_v1/me02////er_c/temp,MEP-TT8818/Meas1/PRIM,ENGINE ROOM TEMPERATURE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02////per/load,TX166.01/Meas1/PRIM,ME(P),IAS,percent,Decimal
/hs4sd_v1/me02////rpm/speed,BMS-30016/Meas1/PRIM,PORT M/E RPM,IAS,,Decimal
/hs4sd_v1/me02////run_h/hour,MEP-40495/Meas1/PRIM,ENGINE RUNNING HOURS SINCE LAST START,IAS,,Decimal
/hs4sd_v1/me02////total_run_h/hour,MEP-40494/Meas1/PRIM,ENGINE RUNNING HOURS,IAS,,Decimal
/hs4sd_v1/me02///pump/in_bar/press,MEP-PT8464/Meas1/PRIM,"LDCL, CIRCULATION PUMP INLET PRESSURE",IAS,bar,Decimal
/hs4sd_v1/me02///pump/out_bar/press,MEP-PT8465/Meas1/PRIM,"LDCL, CIRCULATION PUMP OUTLET PRESSURE",IAS,bar,Decimal
/hs4sd_v1/me02//act_gas//ind_per/load,GM039.01/Meas1/PRIM,ME(P) ACTUAL GAS,IAS,percent,Decimal
/hs4sd_v1/me02//air//er_mbar/press,MEP-PT8802/Meas1/PRIM,ENGINE ROOM AMBIENT PRESSURE,IAS,millibar,Decimal
/hs4sd_v1/me02//air/vv/supply_bar/press,MEP-PT8505/Meas1/PRIM,AIR SUPPLY TO EXHAUST VALVE AIR CYLINDER,IAS,bar,Decimal
/hs4sd_v1/me02//clg_wtr//in_c/temp,MEP-TT8407/Meas1/PRIM,"COOLING WATER INLET TEMPERATURE, ENGINE",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02//clg_wtr//out_bar/press,MEP-PT8413/Meas1/PRIM,COOLING WATER OUTLET PRESSURE (LT),IAS,bar,Decimal
/hs4sd_v1/me02//clg_wtr/air_clr/c/temp,MEP-TT8423/Meas1/PRIM,"CW TEMPERATURE AIR COOLER OUTLET, AC 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02//cont_air//in_bar/press,MEP-PT8503-A/Meas1/PRIM,ME(P) CONT AIR INLET,IAS,bar,Decimal
/hs4sd_v1/me02//exh_gas/recv/bar/press,MEP-PT8706/Meas1/PRIM,EXHAUST GAS RECEIVER PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me02//gas//supply_bar/press,GM035.02/Meas1/PRIM,ME(P) GAS SUPPLY,IAS,bar,Decimal
/hs4sd_v1/me02//gas//supply_press_active_set_bar/point,GM040.01/Meas1/PRIM,ME(P) GAS SUPPLY PRESS,IAS,bar,Decimal
/hs4sd_v1/me02//gas//train_press_bar/press,GM035.03/Meas1/PRIM,ME(P) GAS TRAIN PRESS,IAS,bar,Decimal
/hs4sd_v1/me02//gas/filter/diff_h_bar/press,GM043.01/Meas1/PRIM,ME(P) GAS FILTER,IAS,bar,Decimal
/hs4sd_v1/me02//inert_gas//bar/press,MEP-PT6321/Meas1/PRIM,INERT GAS PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me02//scav_air/recv/bar/press,MEP-PT8601/Meas1/PRIM,"ECS, SCAVENGING AIR RECEIVER PRESSURE",IAS,bar,Decimal
/hs4sd_v1/me02//scav_air/recv/c/temp,MEP-TT8609/Meas1/PRIM,SCAVENGE AIR RECEIVER TEMPERATURE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02//scav_air_clr//in_c/temp,MEP-TT8605/Meas1/PRIM,"SCAVENGE AIR COOLER AIR INLET TEMPERATURE, AC 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02//scav_air_clr//mbar/press,MEP-PDT8606/Meas1/PRIM,"DP AIR ACROSS SCAVENGE AIR COOLER, AC 1",IAS,millibar,Decimal
/hs4sd_v1/me02//scav_air_clr//out_c/temp,MEP-TT8608/Meas1/PRIM,"SCAVENGE AIR COOLER AIR OUTLET TEMPERATURE, AC 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02//scav_air_clr/cw/in_c/temp,MEP-TT8422/Meas1/PRIM,AC CW INLET TEMPERATURE (WHR),IAS,degree Cellisius,Decimal
/hs4sd_v1/me02//scav_air_clr/cw/out_c/temp,MEP-TT8423/Meas1/PRIM,AC CW OUTLET TEMPERATURE (WHR),IAS,degree Cellisius,Decimal
/hs4sd_v1/me02//start_air//in_bar/press,TA041.01/Meas1/PRIM,ME(P) START AIR INLET,IAS,bar,Decimal
/hs4sd_v1/me02//thrust_brg//c/temp,MEP-TT8106/Meas1/PRIM,THRUST BEARING SEGMENT TEMPERATURE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02//thrust_radial_brg//c/temp,LM026.01/Meas1/PRIM,ME(P) THRUST RADIAL BEARING,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl///comp_bar/press,MEP-40304/Meas1/PRIM,AVERAGE CYLINDER COMPR. PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me02/cyl///max_bar/press,MEP-40303/Meas1/PRIM,AVERAGE MAXIMUM CYLINDER PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me02/cyl01///comp_bar/press,MEP-40025/Meas1/PRIM,"CYLINDER COMPRESSION PRESSURE, CYL 1",IAS,bar,Decimal
/hs4sd_v1/me02/cyl01///max_bar/press,MEP-40013/Meas1/PRIM,"MAXIMUM CYLINDER PRESSURE, CYL 1",IAS,bar,Decimal
/hs4sd_v1/me02/cyl01///max_offset_bar/press,MEP-40362/Meas1/PRIM,"MAXIMUM PRESSURE OFFSET (CHIEF), CYL 1",IAS,bar,Decimal
/hs4sd_v1/me02/cyl01///mean_indic_bar/press,MEP-40001/Meas1/PRIM,"MEAN INDICATED PRESSURE, CYL 1",IAS,bar,Decimal
/hs4sd_v1/me02/cyl01//vv/exh_open_timing_offset/deg,MEP-40388/Meas1/PRIM,"EXHAUST VALVE OPEN TIMING OFFSET (CHIEF), CYL 1",IAS,,Decimal
/hs4sd_v1/me02/cyl01/air/fire_box/before_cyl_c/temp,MEP-TT8610-1/Meas1/PRIM,"AIR TEMPERATURE BEFORE CYL. (FIRE BOX), CYL 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl01/clg_wtr/cv/out_h_c/temp,MEP-TT8410-1/Meas1/PRIM,"COOLING WATER CYLINDER COVER OUTLET TEMP. (HT), CYL 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl01/clo//feed_gpkWh/rate,MEP-40332/Meas1/PRIM,"CLO FEED RATE, CYL 1",IAS,,Decimal
/hs4sd_v1/me02/cyl01/comp_scav//press/ratio,MEP-40444/Meas1/PRIM,"P(COMP)/P(SCAV), CYL 1",IAS,,Decimal
/hs4sd_v1/me02/cyl01/comp_scav//press_offset/ratio,MEP-40375/Meas1/PRIM,"P(COMP)/P(SCAV) OFFSET (CHIEF), CYL 1",IAS,,Decimal
/hs4sd_v1/me02/cyl01/crkp_brg//c/temp,LM027.01/Meas1/PRIM,"CRANKPIN BEARING TEMPERATURE, CYL 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl01/exh_gas/vv/c/temp,MEP-TT8702-1/Meas1/PRIM,"EXHAUST GAS TEMPERATURE AFTER EXHAUST VALVE, CYL 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl01/liner_wall//exh_side_c/temp,MEP-TT8821-1/Meas1/PRIM,"LINER WALL TEMPERATURE EXHAUST SIDE, CYL 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl01/liner_wall/pump/side_c/temp,MEP-TT8820-1/Meas1/PRIM,"LINER WALL TEMPERATURE PUMP SIDE, CYL 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl01/main_brg//aft_side_h_c/temp,LM025.01/Meas1/PRIM,ME(P) CYL 1 MAIN BEARING AFT SIDE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl01/piston_clg_oil//out_c/temp,MEP-TT8113-1/Meas1/PRIM,"PISTON COOLING OIL OUTLET TEMPERATURE, CYL 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl02///comp_bar/press,MEP-40026/Meas1/PRIM,"CYLINDER COMPRESSION PRESSURE, CYL 2",IAS,bar,Decimal
/hs4sd_v1/me02/cyl02///max_bar/press,MEP-40014/Meas1/PRIM,"MAXIMUM CYLINDER PRESSURE, CYL 2",IAS,bar,Decimal
/hs4sd_v1/me02/cyl02///max_offset_bar/press,MEP-40363/Meas1/PRIM,"MAXIMUM PRESSURE OFFSET (CHIEF), CYL 2",IAS,bar,Decimal
/hs4sd_v1/me02/cyl02///mean_indic_bar/press,MEP-40002/Meas1/PRIM,"MEAN INDICATED PRESSURE, CYL 2",IAS,bar,Decimal
/hs4sd_v1/me02/cyl02//vv/exh_open_timing_offset/deg,MEP-40389/Meas1/PRIM,"EXHAUST VALVE OPEN TIMING OFFSET (CHIEF), CYL 2",IAS,,Decimal
/hs4sd_v1/me02/cyl02/air/fire_box/before_cyl_c/temp,MEP-TT8610-2/Meas1/PRIM,"AIR TEMPERATURE BEFORE CYL. (FIRE BOX), CYL 2",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl02/clg_wtr/cv/out_h_c/temp,MEP-TT8410-2/Meas1/PRIM,"COOLING WATER CYLINDER COVER OUTLET TEMP. (HT), CYL 2",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl02/clo//feed_gpkWh/rate,MEP-40333/Meas1/PRIM,"CLO FEED RATE, CYL 2",IAS,,Decimal
/hs4sd_v1/me02/cyl02/comp_scav//press/ratio,MEP-40445/Meas1/PRIM,"P(COMP)/P(SCAV), CYL 2",IAS,,Decimal
/hs4sd_v1/me02/cyl02/comp_scav//press_offset/ratio,MEP-40376/Meas1/PRIM,"P(COMP)/P(SCAV) OFFSET (CHIEF), CYL 2",IAS,,Decimal
/hs4sd_v1/me02/cyl02/crkp_brg//c/temp,LM027.02/Meas1/PRIM,"CRANKPIN BEARING TEMPERATURE, CYL 2",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl02/exh_gas/vv/c/temp,MEP-TT8702-2/Meas1/PRIM,"EXHAUST GAS TEMPERATURE AFTER EXHAUST VALVE, CYL 2",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl02/liner_wall//exh_side_c/temp,MEP-TT8821-2/Meas1/PRIM,"LINER WALL TEMPERATURE EXHAUST SIDE, CYL 2",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl02/liner_wall/pump/side_c/temp,MEP-TT8820-2/Meas1/PRIM,"LINER WALL TEMPERATURE PUMP SIDE, CYL 2",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl02/main_brg//aft_side_h_c/temp,LM025.02/Meas1/PRIM,ME(P) CYL 2 MAIN BEARING AFT SIDE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl02/piston_clg_oil//out_c/temp,MEP-TT8113-2/Meas1/PRIM,"PISTON COOLING OIL OUTLET TEMPERATURE, CYL 2",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl03///comp_bar/press,MEP-40027/Meas1/PRIM,"CYLINDER COMPRESSION PRESSURE, CYL 3",IAS,bar,Decimal
/hs4sd_v1/me02/cyl03///max_bar/press,MEP-40015/Meas1/PRIM,"MAXIMUM CYLINDER PRESSURE, CYL 3",IAS,bar,Decimal
/hs4sd_v1/me02/cyl03///max_offset_bar/press,MEP-40364/Meas1/PRIM,"MAXIMUM PRESSURE OFFSET (CHIEF), CYL 3",IAS,bar,Decimal
/hs4sd_v1/me02/cyl03///mean_indic_bar/press,MEP-40003/Meas1/PRIM,"MEAN INDICATED PRESSURE, CYL 3",IAS,bar,Decimal
/hs4sd_v1/me02/cyl03//vv/exh_open_timing_offset/deg,MEP-40390/Meas1/PRIM,"EXHAUST VALVE OPEN TIMING OFFSET (CHIEF), CYL 3",IAS,,Decimal
/hs4sd_v1/me02/cyl03/air/fire_box/before_cyl_c/temp,MEP-TT8610-3/Meas1/PRIM,"AIR TEMPERATURE BEFORE CYL. (FIRE BOX), CYL 3",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl03/clg_wtr/cv/out_h_c/temp,MEP-TT8410-3/Meas1/PRIM,"COOLING WATER CYLINDER COVER OUTLET TEMP. (HT), CYL 3",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl03/clo//feed_gpkWh/rate,MEP-40334/Meas1/PRIM,"CLO FEED RATE, CYL 3",IAS,,Decimal
/hs4sd_v1/me02/cyl03/comp_scav//press/ratio,MEP-40446/Meas1/PRIM,"P(COMP)/P(SCAV), CYL 3",IAS,,Decimal
/hs4sd_v1/me02/cyl03/comp_scav//press_offset/ratio,MEP-40377/Meas1/PRIM,"P(COMP)/P(SCAV) OFFSET (CHIEF), CYL 3",IAS,,Decimal
/hs4sd_v1/me02/cyl03/crkp_brg//c/temp,LM027.03/Meas1/PRIM,"CRANKPIN BEARING TEMPERATURE, CYL 3",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl03/exh_gas/vv/c/temp,MEP-TT8702-3/Meas1/PRIM,"EXHAUST GAS TEMPERATURE AFTER EXHAUST VALVE, CYL 3",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl03/liner_wall//exh_side_c/temp,MEP-TT8821-3/Meas1/PRIM,"LINER WALL TEMPERATURE EXHAUST SIDE, CYL 3",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl03/liner_wall/pump/side_c/temp,MEP-TT8820-3/Meas1/PRIM,"LINER WALL TEMPERATURE PUMP SIDE, CYL 3",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl03/main_brg//aft_side_h_c/temp,LM025.03/Meas1/PRIM,ME(P) CYL 3 MAIN BEARING AFT SIDE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl03/piston_clg_oil//out_c/temp,MEP-TT8113-3/Meas1/PRIM,"PISTON COOLING OIL OUTLET TEMPERATURE, CYL 3",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl04///comp_bar/press,MEP-40028/Meas1/PRIM,"CYLINDER COMPRESSION PRESSURE, CYL 4",IAS,bar,Decimal
/hs4sd_v1/me02/cyl04///max_bar/press,MEP-40016/Meas1/PRIM,"MAXIMUM CYLINDER PRESSURE, CYL 4",IAS,bar,Decimal
/hs4sd_v1/me02/cyl04///max_offset_bar/press,MEP-40365/Meas1/PRIM,"MAXIMUM PRESSURE OFFSET (CHIEF), CYL 4",IAS,bar,Decimal
/hs4sd_v1/me02/cyl04///mean_indic_bar/press,MEP-40004/Meas1/PRIM,"MEAN INDICATED PRESSURE, CYL 4",IAS,bar,Decimal
/hs4sd_v1/me02/cyl04//vv/exh_open_timing_offset/deg,MEP-40391/Meas1/PRIM,"EXHAUST VALVE OPEN TIMING OFFSET (CHIEF), CYL 4",IAS,,Decimal
/hs4sd_v1/me02/cyl04/air/fire_box/before_cyl_c/temp,MEP-TT8610-4/Meas1/PRIM,"AIR TEMPERATURE BEFORE CYL. (FIRE BOX), CYL 4",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl04/clg_wtr/cv/out_h_c/temp,MEP-TT8410-4/Meas1/PRIM,"COOLING WATER CYLINDER COVER OUTLET TEMP. (HT), CYL 4",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl04/clo//feed_gpkWh/rate,MEP-40335/Meas1/PRIM,"CLO FEED RATE, CYL 4",IAS,,Decimal
/hs4sd_v1/me02/cyl04/comp_scav//press/ratio,MEP-40447/Meas1/PRIM,"P(COMP)/P(SCAV), CYL 4",IAS,,Decimal
/hs4sd_v1/me02/cyl04/comp_scav//press_offset/ratio,MEP-40378/Meas1/PRIM,"P(COMP)/P(SCAV) OFFSET (CHIEF), CYL 4",IAS,,Decimal
/hs4sd_v1/me02/cyl04/crkp_brg//c/temp,LM027.04/Meas1/PRIM,"CRANKPIN BEARING TEMPERATURE, CYL 4",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl04/exh_gas/vv/c/temp,MEP-TT8702-4/Meas1/PRIM,"EXHAUST GAS TEMPERATURE AFTER EXHAUST VALVE, CYL 4",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl04/liner_wall//exh_side_c/temp,MEP-TT8821-4/Meas1/PRIM,"LINER WALL TEMPERATURE EXHAUST SIDE, CYL 4",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl04/liner_wall/pump/side_c/temp,MEP-TT8820-4/Meas1/PRIM,"LINER WALL TEMPERATURE PUMP SIDE, CYL 4",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl04/main_brg//aft_side_h_c/temp,LM025.04/Meas1/PRIM,ME(P) CYL 4 MAIN BEARING AFT SIDE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl04/piston_clg_oil//out_c/temp,MEP-TT8113-4/Meas1/PRIM,"PISTON COOLING OIL OUTLET TEMPERATURE, CYL 4",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl05///comp_bar/press,MEP-40029/Meas1/PRIM,"CYLINDER COMPRESSION PRESSURE, CYL 5",IAS,bar,Decimal
/hs4sd_v1/me02/cyl05///max_bar/press,MEP-40017/Meas1/PRIM,"MAXIMUM CYLINDER PRESSURE, CYL 5",IAS,bar,Decimal
/hs4sd_v1/me02/cyl05///max_offset_bar/press,MEP-40366/Meas1/PRIM,"MAXIMUM PRESSURE OFFSET (CHIEF), CYL 5",IAS,bar,Decimal
/hs4sd_v1/me02/cyl05///mean_indic_bar/press,MEP-40005/Meas1/PRIM,"MEAN INDICATED PRESSURE, CYL 5",IAS,bar,Decimal
/hs4sd_v1/me02/cyl05//vv/exh_open_timing_offset/deg,MEP-40392/Meas1/PRIM,"EXHAUST VALVE OPEN TIMING OFFSET (CHIEF), CYL 5",IAS,,Decimal
/hs4sd_v1/me02/cyl05/air/fire_box/before_cyl_c/temp,MEP-TT8610-5/Meas1/PRIM,"AIR TEMPERATURE BEFORE CYL. (FIRE BOX), CYL 5",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl05/clg_wtr/cv/out_h_c/temp,MEP-TT8410-5/Meas1/PRIM,"COOLING WATER CYLINDER COVER OUTLET TEMP. (HT), CYL 5",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl05/clo//feed_gpkWh/rate,MEP-40336/Meas1/PRIM,"CLO FEED RATE, CYL 5",IAS,,Decimal
/hs4sd_v1/me02/cyl05/comp_scav//press/ratio,MEP-40448/Meas1/PRIM,"P(COMP)/P(SCAV), CYL 5",IAS,,Decimal
/hs4sd_v1/me02/cyl05/comp_scav//press_offset/ratio,MEP-40379/Meas1/PRIM,"P(COMP)/P(SCAV) OFFSET (CHIEF), CYL 5",IAS,,Decimal
/hs4sd_v1/me02/cyl05/crkp_brg//c/temp,LM027.05/Meas1/PRIM,"CRANKPIN BEARING TEMPERATURE, CYL 5",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl05/exh_gas/vv/c/temp,MEP-TT8702-5/Meas1/PRIM,"EXHAUST GAS TEMPERATURE AFTER EXHAUST VALVE, CYL 5",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl05/liner_wall//exh_side_c/temp,MEP-TT8821-5/Meas1/PRIM,"LINER WALL TEMPERATURE EXHAUST SIDE, CYL 5",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl05/liner_wall/pump/side_c/temp,MEP-TT8820-5/Meas1/PRIM,"LINER WALL TEMPERATURE PUMP SIDE, CYL 5",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl05/main_brg//aft_side_h_c/temp,LM025.05/Meas1/PRIM,ME(P) CYL 5 MAIN BEARING AFT SIDE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl05/piston_clg_oil//out_c/temp,MEP-TT8113-5/Meas1/PRIM,"PISTON COOLING OIL OUTLET TEMPERATURE, CYL 5",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/cyl06/main_brg//aft_side_h_c/temp,LM025.06/Meas1/PRIM,ME(P) CYL 6 MAIN BEARING AFT SIDE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/fuel/gas///mode,MEP-40317/Meas1/PRIM,ACTIVE ENGINE RUNNING MODE,IAS,,Integer
/hs4sd_v1/me02/fuel/gas//in_c/temp,GM035.01/Meas1/PRIM,ME(P) GAS TO ENGINE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/fuel/gas//in_kgph/flow,GM044.01/Meas1/PRIM,ME(P) GAS,IAS,,Decimal
/hs4sd_v1/me02/fuel/oil//in_bar/press,MEP-PT8001/Meas1/PRIM,ME(P) FO INLET,IAS,bar,Decimal
/hs4sd_v1/me02/fuel/oil//in_c/temp,OM028.01/Meas1/PRIM,ME(P) FO INLET,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/fuel/oil//in_kgph/flow,OM023.01/Meas1/PRIM,ME(P) FO in,IAS,,Decimal
/hs4sd_v1/me02/fuel/oil/lsmgo/vv_deg/pos,OM065/OutPosition/PRIM,ME(P) FO C/O VV FOR LSMGO(OM004),IAS,degree,Decimal
/hs4sd_v1/me02/fuel/oil/vlsfo/vv_deg/pos,OM064/OutPosition/PRIM,ME(P) FO C/O VV FOR VLSFO(OM053),IAS,degree,Decimal
/hs4sd_v1/me02/hyd/oil//bar/press,MEP-PT1201/Meas1/PRIM,HYDRAULIC OIL SYSTEM PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me02/hyd/oil//before_pump_bar/press,MEP-PT1204/Meas1/PRIM,HYDRAULIC OIL PRESSURE BEFORE PUMP,IAS,bar,Decimal
/hs4sd_v1/me02/jaket/clg_wtr//bar/press,MEP-PDT8403/Meas1/PRIM,JACKET COOLING WATER DP ACROSS ENGINE (HT),IAS,bar,Decimal
/hs4sd_v1/me02/jaket/clg_wtr//in_bar/press,MEP-PT8401/Meas1/PRIM,JACKET COOLING WATER INLET PRESSURE (HT),IAS,bar,Decimal
/hs4sd_v1/me02/jaket/clg_wtr//out_c/temp,MEP-TT8414/Meas1/PRIM,"LDCL, JACKET CW OUTLET TEMPERATURE",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/lub/oil//brg_in_bar/press,MEP-PT8108/Meas1/PRIM,LUBRICATING OIL INLET PRESSURE MAIN BEARING AND THRUST BEARING,IAS,bar,Decimal
/hs4sd_v1/me02/lub/oil//cyl_c/temp,MEP-TT8202/Meas1/PRIM,CYLINDER LUBE OIL TEMPERATURE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/lub/oil//tc_in_bar/press,MEP-PT8103/Meas1/PRIM,"LUBRICATING OIL INLET PRESSURE TURBOCHARGER, TC 1",IAS,bar,Decimal
/hs4sd_v1/me02/lub/oil//tc_out_c/temp,MEP-TT8117/Meas1/PRIM,"TURBOCHARGER LUBRICATION OIL OUTLET TEMPERATURE, TC 1",IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/sf///in_bar/press,MEP-PT6006/Meas1/PRIM,SF INLET PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me02/sf///in_c/temp,MEP-TT6463/Meas1/PRIM,SF INLET TEMPERATURE,IAS,degree Cellisius,Decimal
/hs4sd_v1/me02/sf///per/load,MEP-40361/Meas1/PRIM,SF LOAD,IAS,percent,Decimal
/hs4sd_v1/me02/sf///supply_bar/press,MEP-PT6017/Meas1/PRIM,SF SUPPLY PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me02/sf///supply_sp_bar/press,MEP-XC6005/Meas1/PRIM,SF SUPPLY PRESSURE SETPOINT,IAS,bar,Decimal
/hs4sd_v1/me02/sf///train_bar/press,MEP-PT6024/Meas1/PRIM,SF TRAIN PRESSURE,IAS,bar,Decimal
/hs4sd_v1/me02/shaft///kNm/torq,STM-005/Meas1/PRIM,TORQUE FROM TORQUE-METER,IAS,,Decimal
/hs4sd_v1/me02/shaft///kw/power,STM-004/Meas1/PRIM,SHAFT POWER FROM TORQUE-METER,IAS,kilowatt,Decimal
/hs4sd_v1/me02/shaft///rpm/speed,STM-006/Meas1/PRIM,ENGINE SPEED,IAS,,Decimal
